snr,machine,id,condition,file,path,waves_array
0db,fan,id_00,abnormal,00000240.wav,E:\0db/fan/id_00/abnormal/00000240.wav,[0.00191498 0.00166702 0.00057602 ... 0.01156616 0.01052094 0.00899887]
0db,fan,id_00,abnormal,00000241.wav,E:\0db/fan/id_00/abnormal/00000241.wav,[0.00834274 0.00743484 0.00574875 ... 0.01129532 0.01244354 0.01235199]
0db,fan,id_00,abnormal,00000242.wav,E:\0db/fan/id_00/abnormal/00000242.wav,"[-1.7929077e-04 -1.0108948e-03 -1.2130737e-03 ... -2.3765564e-03
 -1.2931824e-03  9.9182129e-05]"
0db,fan,id_00,abnormal,00000243.wav,E:\0db/fan/id_00/abnormal/00000243.wav,"[-0.00381851 -0.00379181 -0.00514221 ...  0.01417542  0.01417923
  0.01361084]"
0db,fan,id_00,abnormal,00000244.wav,E:\0db/fan/id_00/abnormal/00000244.wav,"[-0.00215149 -0.00328064 -0.00271606 ...  0.00230789  0.00082779
  0.00071716]"
0db,fan,id_00,abnormal,00000245.wav,E:\0db/fan/id_00/abnormal/00000245.wav,"[ 0.00302887  0.00140381 -0.00141907 ...  0.00580978  0.00646591
  0.00373077]"
0db,fan,id_00,abnormal,00000246.wav,E:\0db/fan/id_00/abnormal/00000246.wav,"[ 0.00271225  0.00342941  0.00339127 ... -0.00410461 -0.00398254
 -0.00345993]"
0db,fan,id_00,abnormal,00000247.wav,E:\0db/fan/id_00/abnormal/00000247.wav,"[-0.00061417 -0.00208664 -0.0017395  ...  0.00017548 -0.00075912
 -0.00043106]"
0db,fan,id_00,abnormal,00000248.wav,E:\0db/fan/id_00/abnormal/00000248.wav,"[-0.00757599 -0.01179504 -0.0113945  ...  0.01273727  0.01026535
  0.00828171]"
0db,fan,id_00,abnormal,00000249.wav,E:\0db/fan/id_00/abnormal/00000249.wav,"[ 0.0104332   0.00740051  0.00636673 ... -0.00671005 -0.00609589
 -0.0057869 ]"
0db,fan,id_00,abnormal,00000250.wav,E:\0db/fan/id_00/abnormal/00000250.wav,"[-0.00208664 -0.00258255 -0.00231934 ... -0.00650024 -0.00507736
 -0.00445938]"
0db,fan,id_00,abnormal,00000251.wav,E:\0db/fan/id_00/abnormal/00000251.wav,"[ 0.00024033  0.00059509  0.00092316 ... -0.00200272 -0.00170135
 -0.00259399]"
0db,fan,id_00,abnormal,00000252.wav,E:\0db/fan/id_00/abnormal/00000252.wav,"[-0.00476837 -0.00357056 -0.00222397 ... -0.00482559 -0.00693893
 -0.00899124]"
0db,fan,id_00,abnormal,00000253.wav,E:\0db/fan/id_00/abnormal/00000253.wav,"[-0.00391769 -0.00389099 -0.00365067 ...  0.00263977  0.0036087
  0.00362396]"
0db,fan,id_00,abnormal,00000254.wav,E:\0db/fan/id_00/abnormal/00000254.wav,"[-0.00333405 -0.00405121 -0.00402069 ... -0.00117493 -0.00113297
 -0.00138474]"
0db,fan,id_00,abnormal,00000255.wav,E:\0db/fan/id_00/abnormal/00000255.wav,"[-5.3787231e-04 -2.5558472e-04  7.6293945e-05 ... -3.7803650e-03
 -4.0588379e-03 -2.2010803e-03]"
0db,fan,id_00,abnormal,00000256.wav,E:\0db/fan/id_00/abnormal/00000256.wav,[0.00585938 0.00627518 0.00621414 ... 0.00516129 0.00396729 0.0031929 ]
0db,fan,id_00,abnormal,00000257.wav,E:\0db/fan/id_00/abnormal/00000257.wav,"[ 0.00021744  0.00013733  0.0006752  ... -0.00274658 -0.00388336
 -0.00259781]"
0db,fan,id_00,abnormal,00000258.wav,E:\0db/fan/id_00/abnormal/00000258.wav,[0.00183487 0.00052261 0.00035477 ... 0.00772095 0.00840378 0.00910568]
0db,fan,id_00,abnormal,00000259.wav,E:\0db/fan/id_00/abnormal/00000259.wav,"[ 0.00841522  0.00754929  0.00592422 ... -0.01171112 -0.01168442
 -0.01094818]"
0db,fan,id_00,abnormal,00000260.wav,E:\0db/fan/id_00/abnormal/00000260.wav,"[ 0.00087738  0.00186157  0.002388   ... -0.00704956 -0.00641251
 -0.00537109]"
0db,fan,id_00,abnormal,00000261.wav,E:\0db/fan/id_00/abnormal/00000261.wav,"[-0.00516891 -0.00365067 -0.00232697 ...  0.00516129  0.00412369
  0.00343704]"
0db,fan,id_00,abnormal,00000262.wav,E:\0db/fan/id_00/abnormal/00000262.wav,"[-0.00813293 -0.00723267 -0.00634003 ... -0.00191879 -0.00241089
 -0.00345993]"
0db,fan,id_00,abnormal,00000263.wav,E:\0db/fan/id_00/abnormal/00000263.wav,"[-0.00589752 -0.00674438 -0.00571442 ...  0.01096725  0.01153183
  0.01166916]"
0db,fan,id_00,abnormal,00000264.wav,E:\0db/fan/id_00/abnormal/00000264.wav,"[-0.00462723 -0.00273895 -0.00058746 ... -0.00669479 -0.00725555
 -0.009552  ]"
0db,fan,id_00,abnormal,00000265.wav,E:\0db/fan/id_00/abnormal/00000265.wav,"[ 0.05370331  0.05581284  0.05562973 ... -0.00837326 -0.00772858
 -0.00747681]"
0db,fan,id_00,abnormal,00000266.wav,E:\0db/fan/id_00/abnormal/00000266.wav,"[-0.01144409 -0.0113945  -0.01119614 ...  0.00634384  0.0055542
  0.00440979]"
0db,fan,id_00,abnormal,00000267.wav,E:\0db/fan/id_00/abnormal/00000267.wav,[0.00211334 0.00193787 0.0021553  ... 0.00398254 0.00598526 0.00747299]
0db,fan,id_00,abnormal,00000268.wav,E:\0db/fan/id_00/abnormal/00000268.wav,"[ 0.01174927  0.01149368  0.01179123 ... -0.00284195 -0.00241852
 -0.00172806]"
0db,fan,id_00,abnormal,00000269.wav,E:\0db/fan/id_00/abnormal/00000269.wav,[0.01735687 0.01280594 0.00885391 ... 0.00304794 0.00461578 0.00771332]
0db,fan,id_00,abnormal,00000270.wav,E:\0db/fan/id_00/abnormal/00000270.wav,"[ 0.00219727  0.00232315  0.00276947 ... -0.00130081 -0.00010681
 -0.00043869]"
0db,fan,id_00,abnormal,00000271.wav,E:\0db/fan/id_00/abnormal/00000271.wav,"[-0.00260162 -0.00131226 -0.00258636 ... -0.00081635 -0.00294113
 -0.00620651]"
0db,fan,id_00,abnormal,00000272.wav,E:\0db/fan/id_00/abnormal/00000272.wav,"[-0.00296021 -0.00523758 -0.00592422 ...  0.00977707  0.01061249
  0.01070404]"
0db,fan,id_00,abnormal,00000273.wav,E:\0db/fan/id_00/abnormal/00000273.wav,"[ 0.01154327  0.01014328  0.01103592 ... -0.00754929 -0.00713348
 -0.00580978]"
0db,fan,id_00,abnormal,00000274.wav,E:\0db/fan/id_00/abnormal/00000274.wav,"[ 1.2588501e-04 -6.4849854e-05 -5.4550171e-04 ...  8.1901550e-03
  8.5258484e-03  8.1062317e-03]"
0db,fan,id_00,abnormal,00000275.wav,E:\0db/fan/id_00/abnormal/00000275.wav,"[ 0.00847626  0.00803375  0.00916672 ...  0.00120163 -0.0003624
 -0.00113678]"
0db,fan,id_00,abnormal,00000276.wav,E:\0db/fan/id_00/abnormal/00000276.wav,"[ 0.00125504 -0.00046158 -0.0009079  ... -0.00084305 -0.00369644
 -0.00553894]"
0db,fan,id_00,abnormal,00000277.wav,E:\0db/fan/id_00/abnormal/00000277.wav,"[-0.00727081 -0.00836563 -0.00819778 ...  0.00095367  0.00152206
  0.00188446]"
0db,fan,id_00,abnormal,00000278.wav,E:\0db/fan/id_00/abnormal/00000278.wav,"[ 0.00779724  0.00947189  0.01025009 ... -0.00453949 -0.00516129
 -0.00626755]"
0db,fan,id_00,abnormal,00000279.wav,E:\0db/fan/id_00/abnormal/00000279.wav,"[-0.0077858  -0.00739288 -0.00768661 ... -0.00148392 -0.00094986
 -0.00131226]"
0db,fan,id_00,abnormal,00000280.wav,E:\0db/fan/id_00/abnormal/00000280.wav,"[-0.00205994 -0.00228882 -0.0022583  ... -0.00566101 -0.00601959
 -0.00559235]"
0db,fan,id_00,abnormal,00000281.wav,E:\0db/fan/id_00/abnormal/00000281.wav,[0.00681305 0.00815964 0.00891876 ... 0.00888824 0.00730896 0.00653839]
0db,fan,id_00,abnormal,00000282.wav,E:\0db/fan/id_00/abnormal/00000282.wav,"[ 0.00543594  0.00469589  0.00497437 ... -0.00554276 -0.00444794
 -0.00448608]"
0db,fan,id_00,abnormal,00000283.wav,E:\0db/fan/id_00/abnormal/00000283.wav,"[-0.01413345 -0.01501083 -0.01618195 ...  0.00590134  0.00509262
  0.00352478]"
0db,fan,id_00,abnormal,00000284.wav,E:\0db/fan/id_00/abnormal/00000284.wav,[0.00734329 0.00710678 0.0063591  ... 0.00295639 0.00443649 0.00549698]
0db,fan,id_00,abnormal,00000285.wav,E:\0db/fan/id_00/abnormal/00000285.wav,"[ 0.00278091  0.00266266  0.00319672 ...  0.00213623 -0.00083542
 -0.00430679]"
0db,fan,id_00,abnormal,00000286.wav,E:\0db/fan/id_00/abnormal/00000286.wav,"[-0.00430298 -0.00414276 -0.00240326 ... -0.00736237 -0.00741959
 -0.00822067]"
0db,fan,id_00,abnormal,00000287.wav,E:\0db/fan/id_00/abnormal/00000287.wav,"[-0.01072693 -0.01007843 -0.01016235 ... -0.00996017 -0.01024246
 -0.00973129]"
0db,fan,id_00,abnormal,00000288.wav,E:\0db/fan/id_00/abnormal/00000288.wav,"[-0.00380325 -0.00181198 -0.00087357 ...  0.00516129  0.00458527
  0.00312805]"
0db,fan,id_00,abnormal,00000289.wav,E:\0db/fan/id_00/abnormal/00000289.wav,"[-0.00063324  0.00063705  0.00285339 ...  0.00138855  0.003479
  0.00627899]"
0db,fan,id_00,abnormal,00000290.wav,E:\0db/fan/id_00/abnormal/00000290.wav,"[ 0.01082611  0.00940704  0.008255   ... -0.00170517 -0.00099564
  0.        ]"
0db,fan,id_00,abnormal,00000291.wav,E:\0db/fan/id_00/abnormal/00000291.wav,"[-0.0004425   0.00144577  0.00242233 ... -0.01408768 -0.01555634
 -0.01641464]"
0db,fan,id_00,abnormal,00000292.wav,E:\0db/fan/id_00/abnormal/00000292.wav,"[ 0.00404358  0.00325012  0.00388336 ... -0.00055695 -0.00110626
 -0.00196838]"
0db,fan,id_00,abnormal,00000293.wav,E:\0db/fan/id_00/abnormal/00000293.wav,[0.00289917 0.00456238 0.00619507 ... 0.00986481 0.00785065 0.00399017]
0db,fan,id_00,abnormal,00000294.wav,E:\0db/fan/id_00/abnormal/00000294.wav,[0.00444412 0.00272369 0.00282288 ... 0.00911331 0.00873947 0.00973129]
0db,fan,id_00,abnormal,00000295.wav,E:\0db/fan/id_00/abnormal/00000295.wav,"[-1.3847351e-03 -4.8446655e-04 -4.5776367e-05 ... -1.5792847e-03
 -9.1552734e-04  1.2435913e-03]"
0db,fan,id_00,abnormal,00000296.wav,E:\0db/fan/id_00/abnormal/00000296.wav,"[ 0.00097275 -0.00125504 -0.0018692  ...  0.0030365   0.00440216
  0.00526428]"
0db,fan,id_00,abnormal,00000297.wav,E:\0db/fan/id_00/abnormal/00000297.wav,"[ 0.00667953  0.00777817  0.0075798  ... -0.00728226 -0.00659561
 -0.00735092]"
0db,fan,id_00,abnormal,00000298.wav,E:\0db/fan/id_00/abnormal/00000298.wav,"[-0.00034714 -0.00151825 -0.00172424 ... -0.01436234 -0.01490021
 -0.01505661]"
0db,fan,id_00,abnormal,00000299.wav,E:\0db/fan/id_00/abnormal/00000299.wav,"[-0.00131226  0.00040436  0.00265884 ...  0.00272369 -0.00032043
 -0.00236511]"
0db,fan,id_00,abnormal,00000300.wav,E:\0db/fan/id_00/abnormal/00000300.wav,"[-0.00779343 -0.00712204 -0.00597382 ...  0.00696945  0.00591278
  0.00481033]"
0db,fan,id_00,abnormal,00000301.wav,E:\0db/fan/id_00/abnormal/00000301.wav,"[-0.00652313 -0.00769806 -0.00775909 ... -0.00619507 -0.00645447
 -0.00442505]"
0db,fan,id_00,abnormal,00000302.wav,E:\0db/fan/id_00/abnormal/00000302.wav,"[-0.00625229 -0.00803375 -0.00996017 ...  0.0020256   0.00442123
  0.00457764]"
0db,fan,id_00,abnormal,00000303.wav,E:\0db/fan/id_00/abnormal/00000303.wav,[0.00746536 0.00725555 0.00623703 ... 0.00703049 0.00517654 0.00403214]
0db,fan,id_00,abnormal,00000304.wav,E:\0db/fan/id_00/abnormal/00000304.wav,"[ 0.00282288  0.00236511  0.00177383 ... -0.00074005 -0.00193787
 -0.00386429]"
0db,fan,id_00,abnormal,00000305.wav,E:\0db/fan/id_00/abnormal/00000305.wav,"[-0.00217438 -0.00100327  0.00191116 ...  0.00365067  0.00204468
 -0.00045395]"
0db,fan,id_00,abnormal,00000306.wav,E:\0db/fan/id_00/abnormal/00000306.wav,"[-0.00034714 -0.00043488 -0.0007515  ... -0.00194931 -0.00082779
  0.00022507]"
0db,fan,id_00,abnormal,00000307.wav,E:\0db/fan/id_00/abnormal/00000307.wav,"[ 0.00146103  0.00222397  0.00247955 ... -0.00233078 -0.00139999
 -0.00086594]"
0db,fan,id_00,abnormal,00000308.wav,E:\0db/fan/id_00/abnormal/00000308.wav,[0.00311279 0.00563812 0.0063858  ... 0.00518799 0.00621033 0.0072403 ]
0db,fan,id_00,abnormal,00000309.wav,E:\0db/fan/id_00/abnormal/00000309.wav,[0.00562668 0.00802612 0.01130676 ... 0.01369095 0.01363754 0.01396942]
0db,fan,id_00,abnormal,00000310.wav,E:\0db/fan/id_00/abnormal/00000310.wav,"[ 0.00567627  0.00350189  0.00066376 ...  0.00349426  0.00085831
 -0.00163269]"
0db,fan,id_00,abnormal,00000311.wav,E:\0db/fan/id_00/abnormal/00000311.wav,"[ 0.00081635  0.00282669  0.0032959  ... -0.00146866 -0.00029373
 -0.00184631]"
0db,fan,id_00,abnormal,00000312.wav,E:\0db/fan/id_00/abnormal/00000312.wav,"[-0.00413513 -0.00350952 -0.00271225 ...  0.0092392   0.01003265
  0.009655  ]"
0db,fan,id_00,abnormal,00000313.wav,E:\0db/fan/id_00/abnormal/00000313.wav,"[ 9.2277527e-03  8.3656311e-03  8.3847046e-03 ...  1.5144348e-03
 -6.1035156e-05  7.5149536e-04]"
0db,fan,id_00,abnormal,00000314.wav,E:\0db/fan/id_00/abnormal/00000314.wav,"[-0.00071335 -0.00035095  0.00121689 ...  0.0043602   0.00011826
 -0.00296021]"
0db,fan,id_00,abnormal,00000315.wav,E:\0db/fan/id_00/abnormal/00000315.wav,[0.0065155  0.00585938 0.00610352 ... 0.01292801 0.01173401 0.01075363]
0db,fan,id_00,abnormal,00000316.wav,E:\0db/fan/id_00/abnormal/00000316.wav,"[ 3.0517578e-05 -1.5640259e-03 -7.7056885e-04 ...  1.7471313e-03
  1.1596680e-03  1.8577576e-03]"
0db,fan,id_00,abnormal,00000317.wav,E:\0db/fan/id_00/abnormal/00000317.wav,"[-0.00062561 -0.00180054 -0.00269318 ... -0.00356293 -0.0044899
 -0.00447083]"
0db,fan,id_00,abnormal,00000318.wav,E:\0db/fan/id_00/abnormal/00000318.wav,[0.00554276 0.00341034 0.00192642 ... 0.00809479 0.00911331 0.00942993]
0db,fan,id_00,abnormal,00000319.wav,E:\0db/fan/id_00/abnormal/00000319.wav,"[ 0.00776672  0.01049423  0.01160049 ... -0.0043602  -0.00457764
 -0.00362778]"
0db,fan,id_00,abnormal,00000320.wav,E:\0db/fan/id_00/abnormal/00000320.wav,[0.00556183 0.00552368 0.00537872 ... 0.00082779 0.00128174 0.0032692 ]
0db,fan,id_00,abnormal,00000321.wav,E:\0db/fan/id_00/abnormal/00000321.wav,"[-0.00469589 -0.0053978  -0.00665283 ...  0.00461578  0.00289917
  0.00248718]"
0db,fan,id_00,abnormal,00000322.wav,E:\0db/fan/id_00/abnormal/00000322.wav,"[ 0.00893402  0.00800705  0.01082993 ... -0.00180435 -0.00518417
 -0.00630569]"
0db,fan,id_00,abnormal,00000323.wav,E:\0db/fan/id_00/abnormal/00000323.wav,"[-0.00046158  0.00167084  0.00154877 ... -0.01099396 -0.01184845
 -0.01120758]"
0db,fan,id_00,abnormal,00000324.wav,E:\0db/fan/id_00/abnormal/00000324.wav,"[-0.00924683 -0.00835419 -0.00774384 ...  0.01538086  0.01316452
  0.01187897]"
0db,fan,id_00,abnormal,00000325.wav,E:\0db/fan/id_00/abnormal/00000325.wav,"[ 0.01016617  0.01276779  0.01441574 ... -0.00750732 -0.00547791
 -0.0021286 ]"
0db,fan,id_00,abnormal,00000326.wav,E:\0db/fan/id_00/abnormal/00000326.wav,"[-0.00398636 -0.00282669 -0.00177765 ...  0.0041275   0.00335693
 -0.00252533]"
0db,fan,id_00,abnormal,00000327.wav,E:\0db/fan/id_00/abnormal/00000327.wav,"[-0.00286484 -0.00267029 -0.00191498 ...  0.0033226   0.00365829
  0.00436401]"
0db,fan,id_00,abnormal,00000328.wav,E:\0db/fan/id_00/abnormal/00000328.wav,[0.00221634 0.00279236 0.00331116 ... 0.00272751 0.00272369 0.00283051]
0db,fan,id_00,abnormal,00000329.wav,E:\0db/fan/id_00/abnormal/00000329.wav,"[ 0.00281143  0.00183868  0.00131226 ... -0.01009369 -0.0109024
 -0.01113129]"
0db,fan,id_00,abnormal,00000330.wav,E:\0db/fan/id_00/abnormal/00000330.wav,"[ 0.00368118  0.00329971  0.00288773 ... -0.0004921  -0.00031662
 -0.00082779]"
0db,fan,id_00,abnormal,00000331.wav,E:\0db/fan/id_00/abnormal/00000331.wav,"[-0.00136948 -0.00077057 -0.00083923 ... -0.003685   -0.00307083
 -0.00223541]"
0db,fan,id_00,abnormal,00000332.wav,E:\0db/fan/id_00/abnormal/00000332.wav,"[-0.00190353 -0.00113297 -0.00195312 ... -0.00895691 -0.00751495
 -0.00560379]"
0db,fan,id_00,abnormal,00000333.wav,E:\0db/fan/id_00/abnormal/00000333.wav,"[-0.00999832 -0.00973892 -0.01015091 ... -0.00301743 -0.00211334
 -0.00199127]"
0db,fan,id_00,abnormal,00000334.wav,E:\0db/fan/id_00/abnormal/00000334.wav,"[-0.0140686  -0.01303482 -0.0114975  ...  0.00591278  0.00630569
  0.00523376]"
0db,fan,id_00,abnormal,00000335.wav,E:\0db/fan/id_00/abnormal/00000335.wav,"[-0.01013947 -0.00930786 -0.0074234  ... -0.0026207  -0.00388718
 -0.00481033]"
0db,fan,id_00,abnormal,00000336.wav,E:\0db/fan/id_00/abnormal/00000336.wav,"[ 0.00233841  0.00295639  0.0034523  ... -0.0042305  -0.00334549
 -0.00449753]"
0db,fan,id_00,abnormal,00000337.wav,E:\0db/fan/id_00/abnormal/00000337.wav,"[-0.00137711 -0.00444794 -0.0060463  ...  0.00652695  0.00690842
  0.00775146]"
0db,fan,id_00,abnormal,00000338.wav,E:\0db/fan/id_00/abnormal/00000338.wav,"[-0.00555801 -0.00535965 -0.00471115 ... -0.00726318 -0.00843811
 -0.00944519]"
0db,fan,id_00,abnormal,00000339.wav,E:\0db/fan/id_00/abnormal/00000339.wav,"[-0.01329422 -0.0131073  -0.01218414 ... -0.00146484  0.0008316
  0.00314713]"
0db,fan,id_00,abnormal,00000340.wav,E:\0db/fan/id_00/abnormal/00000340.wav,[0.00381088 0.00425339 0.00405884 ... 0.00218582 0.00266647 0.0038147 ]
0db,fan,id_00,abnormal,00000341.wav,E:\0db/fan/id_00/abnormal/00000341.wav,"[ 0.00364304  0.00279999  0.00221634 ... -0.00706863 -0.00728226
 -0.00766373]"
0db,fan,id_00,abnormal,00000342.wav,E:\0db/fan/id_00/abnormal/00000342.wav,"[-0.00566101 -0.00376892 -0.00200272 ...  0.00701523  0.00350571
  0.00099945]"
0db,fan,id_00,abnormal,00000343.wav,E:\0db/fan/id_00/abnormal/00000343.wav,"[ 0.00269699  0.00544739  0.0036087  ... -0.00555801 -0.00545883
 -0.00730133]"
0db,fan,id_00,abnormal,00000344.wav,E:\0db/fan/id_00/abnormal/00000344.wav,"[-0.00658417 -0.00777817 -0.00619125 ... -0.00485992 -0.00574112
 -0.00629807]"
0db,fan,id_00,abnormal,00000345.wav,E:\0db/fan/id_00/abnormal/00000345.wav,"[-0.00603485 -0.00608063 -0.00302124 ... -0.0063324  -0.00462341
 -0.00104141]"
0db,fan,id_00,abnormal,00000346.wav,E:\0db/fan/id_00/abnormal/00000346.wav,"[ 0.0033989   0.0021286   0.00067139 ... -0.00800323 -0.0077858
 -0.00682831]"
0db,fan,id_00,abnormal,00000347.wav,E:\0db/fan/id_00/abnormal/00000347.wav,"[ 0.00477982  0.00557327  0.00531006 ... -0.01209259 -0.00875854
 -0.00548935]"
0db,fan,id_00,abnormal,00000348.wav,E:\0db/fan/id_00/abnormal/00000348.wav,"[ 9.4223022e-04  8.8882446e-04  1.3656616e-03 ... -5.0354004e-04
  1.7929077e-04 -5.3405762e-05]"
0db,fan,id_00,abnormal,00000349.wav,E:\0db/fan/id_00/abnormal/00000349.wav,[0.01109695 0.01092529 0.01003265 ... 0.00356674 0.00377655 0.00337982]
0db,fan,id_00,abnormal,00000350.wav,E:\0db/fan/id_00/abnormal/00000350.wav,[0.004879   0.00022888 0.00334549 ... 0.00792313 0.00728989 0.00564575]
0db,fan,id_00,abnormal,00000351.wav,E:\0db/fan/id_00/abnormal/00000351.wav,"[-0.00045776  0.00050354  0.00118256 ... -0.00051498 -0.00177383
 -0.0003891 ]"
0db,fan,id_00,abnormal,00000352.wav,E:\0db/fan/id_00/abnormal/00000352.wav,"[-0.00144958 -0.00120544 -0.00117874 ... -0.00414658 -0.00439072
 -0.00479889]"
0db,fan,id_00,abnormal,00000353.wav,E:\0db/fan/id_00/abnormal/00000353.wav,"[-0.00126648 -0.00147629 -0.00230789 ...  0.00077057  0.00093079
  0.00121689]"
0db,fan,id_00,abnormal,00000354.wav,E:\0db/fan/id_00/abnormal/00000354.wav,"[ 0.00059891  0.00178909 -0.00209808 ... -0.00198746 -0.00035095
  0.00405884]"
0db,fan,id_00,abnormal,00000355.wav,E:\0db/fan/id_00/abnormal/00000355.wav,"[-0.00038147  0.00106812  0.0034523  ... -0.01249695 -0.01298904
 -0.01177979]"
0db,fan,id_00,abnormal,00000356.wav,E:\0db/fan/id_00/abnormal/00000356.wav,"[ 0.00060272  0.00016785  0.00041962 ... -0.00411987 -0.00490189
 -0.00346756]"
0db,fan,id_00,abnormal,00000357.wav,E:\0db/fan/id_00/abnormal/00000357.wav,"[-0.00042343  0.00027466  0.00125885 ...  0.00037766  0.00229263
  0.00400925]"
0db,fan,id_00,abnormal,00000358.wav,E:\0db/fan/id_00/abnormal/00000358.wav,[0.00331497 0.00370407 0.00360489 ... 0.00504684 0.00410843 0.00321579]
0db,fan,id_00,abnormal,00000359.wav,E:\0db/fan/id_00/abnormal/00000359.wav,[0.0038681  0.00498962 0.00641251 ... 0.00432968 0.00372314 0.00445175]
0db,fan,id_00,abnormal,00000360.wav,E:\0db/fan/id_00/abnormal/00000360.wav,"[-0.00049591 -0.00094604 -0.0004158  ...  0.00138474  0.00217438
  0.00179291]"
0db,fan,id_00,abnormal,00000361.wav,E:\0db/fan/id_00/abnormal/00000361.wav,"[ 0.00284195  0.00305176  0.00242996 ... -0.0055275  -0.00509262
 -0.00411606]"
0db,fan,id_00,abnormal,00000362.wav,E:\0db/fan/id_00/abnormal/00000362.wav,"[-0.00728989 -0.00634003 -0.00579453 ...  0.00046158  0.00183487
  0.0039978 ]"
0db,fan,id_00,abnormal,00000363.wav,E:\0db/fan/id_00/abnormal/00000363.wav,"[-0.00045776  0.00071716  0.00079346 ... -0.00667191 -0.00733948
 -0.00814819]"
0db,fan,id_00,abnormal,00000364.wav,E:\0db/fan/id_00/abnormal/00000364.wav,"[-0.00550461 -0.00461197 -0.00305176 ...  0.0038414   0.00435257
  0.00539398]"
0db,fan,id_00,abnormal,00000365.wav,E:\0db/fan/id_00/abnormal/00000365.wav,"[-0.00814056 -0.00588226 -0.00466537 ...  0.00328445  0.00237274
  0.00102234]"
0db,fan,id_00,abnormal,00000366.wav,E:\0db/fan/id_00/abnormal/00000366.wav,"[ 0.01271439  0.01348114  0.01309586 ... -0.00077438 -0.00144958
 -0.0018425 ]"
0db,fan,id_00,abnormal,00000367.wav,E:\0db/fan/id_00/abnormal/00000367.wav,"[-0.00811386 -0.00766373 -0.00775528 ... -0.01504898 -0.01200104
 -0.01198959]"
0db,fan,id_00,abnormal,00000368.wav,E:\0db/fan/id_00/abnormal/00000368.wav,"[-0.00899124 -0.00894547 -0.00735855 ... -0.00801849 -0.00678253
 -0.00424957]"
0db,fan,id_00,abnormal,00000369.wav,E:\0db/fan/id_00/abnormal/00000369.wav,"[ 0.00078964  0.00183105  0.00251007 ... -0.00030518  0.00073242
  0.00128937]"
0db,fan,id_00,abnormal,00000370.wav,E:\0db/fan/id_00/abnormal/00000370.wav,"[ 0.00872421  0.01320267  0.01491928 ... -0.00081635  0.00058365
 -0.0011673 ]"
0db,fan,id_00,abnormal,00000371.wav,E:\0db/fan/id_00/abnormal/00000371.wav,"[-0.00621033 -0.00777817 -0.00935745 ...  0.00418854  0.00516891
  0.00470734]"
0db,fan,id_00,abnormal,00000372.wav,E:\0db/fan/id_00/abnormal/00000372.wav,"[-0.00071335 -0.00078964 -0.00204849 ...  0.01068878  0.01100159
  0.00986862]"
0db,fan,id_00,abnormal,00000373.wav,E:\0db/fan/id_00/abnormal/00000373.wav,"[ 0.00228882  0.00768661  0.0026207  ... -0.00231171  0.00096512
 -0.003479  ]"
0db,fan,id_00,abnormal,00000374.wav,E:\0db/fan/id_00/abnormal/00000374.wav,"[-0.00321198 -0.00234604 -0.00033188 ...  0.00278854  0.00204468
  0.00248718]"
0db,fan,id_00,abnormal,00000375.wav,E:\0db/fan/id_00/abnormal/00000375.wav,"[-0.00719452 -0.00792313 -0.00915527 ...  0.01472092  0.01421356
  0.0160408 ]"
0db,fan,id_00,abnormal,00000376.wav,E:\0db/fan/id_00/abnormal/00000376.wav,"[ 0.01049042  0.01000595  0.01233292 ... -0.00460434 -0.00535202
 -0.00580597]"
0db,fan,id_00,abnormal,00000377.wav,E:\0db/fan/id_00/abnormal/00000377.wav,"[-0.00336456 -0.00284576 -0.00229263 ...  0.00554276  0.00541687
  0.00541687]"
0db,fan,id_00,abnormal,00000378.wav,E:\0db/fan/id_00/abnormal/00000378.wav,"[ 0.01943207  0.01820755  0.01655579 ...  0.00141525 -0.0006752
 -0.00177383]"
0db,fan,id_00,abnormal,00000379.wav,E:\0db/fan/id_00/abnormal/00000379.wav,"[ 0.00237656  0.00170517  0.0005188  ... -0.01172638 -0.0094986
 -0.00757599]"
0db,fan,id_00,abnormal,00000380.wav,E:\0db/fan/id_00/abnormal/00000380.wav,"[-0.00320053 -0.00336075 -0.00398636 ... -0.0030899  -0.00222015
 -0.00176239]"
0db,fan,id_00,abnormal,00000381.wav,E:\0db/fan/id_00/abnormal/00000381.wav,"[-0.00564575 -0.00757599 -0.00656128 ...  0.00304413  0.00592422
  0.00723648]"
0db,fan,id_00,abnormal,00000382.wav,E:\0db/fan/id_00/abnormal/00000382.wav,"[ 0.01599121  0.01716995  0.01858521 ... -0.00309753 -0.00306702
 -0.00279236]"
0db,fan,id_00,abnormal,00000383.wav,E:\0db/fan/id_00/abnormal/00000383.wav,"[-0.00150681 -0.00242233 -0.0030632  ...  0.00080872 -0.00014877
 -0.00105667]"
0db,fan,id_00,abnormal,00000384.wav,E:\0db/fan/id_00/abnormal/00000384.wav,"[-0.00956345 -0.00947952 -0.00959396 ...  0.00024796  0.00016785
  0.00063324]"
0db,fan,id_00,abnormal,00000385.wav,E:\0db/fan/id_00/abnormal/00000385.wav,"[ 0.00559998  0.00479889  0.00360489 ... -0.00583267 -0.00397491
 -0.00361633]"
0db,fan,id_00,abnormal,00000386.wav,E:\0db/fan/id_00/abnormal/00000386.wav,"[-0.00962448 -0.00775146 -0.00618744 ... -0.01192474 -0.0108757
 -0.01077652]"
