snr,machine,id,condition,file,path,waves_array
0db,pump,id_04,normal,00000255.wav,E:\0db/pump/id_04/normal/00000255.wav,"[-0.0026474   0.00123978  0.00563049 ...  0.00083542  0.00160599
  0.00262833]"
0db,pump,id_04,normal,00000256.wav,E:\0db/pump/id_04/normal/00000256.wav,"[ 0.00313568  0.00031662 -0.00226974 ... -0.00538254 -0.0008812
 -0.00210953]"
0db,pump,id_04,normal,00000257.wav,E:\0db/pump/id_04/normal/00000257.wav,"[ 0.00466537  0.00262833  0.00392532 ... -0.00725937 -0.00753021
 -0.00495911]"
0db,pump,id_04,normal,00000258.wav,E:\0db/pump/id_04/normal/00000258.wav,"[-0.01006317 -0.00701904 -0.00961685 ...  0.0025444   0.0049057
  0.0046463 ]"
0db,pump,id_04,normal,00000259.wav,E:\0db/pump/id_04/normal/00000259.wav,"[-0.0043335  -0.00357056 -0.0053978  ...  0.00154114  0.00320053
  0.0090332 ]"
0db,pump,id_04,normal,00000260.wav,E:\0db/pump/id_04/normal/00000260.wav,"[ 0.01091385  0.00362778 -0.00098801 ...  0.00765228  0.01184845
  0.01480103]"
0db,pump,id_04,normal,00000261.wav,E:\0db/pump/id_04/normal/00000261.wav,"[-0.00448227 -0.01115799 -0.00910187 ... -0.00553131 -0.00564194
 -0.00116348]"
0db,pump,id_04,normal,00000262.wav,E:\0db/pump/id_04/normal/00000262.wav,"[ 0.0059433   0.00597     0.00630188 ... -0.005867   -0.00923538
 -0.00915527]"
0db,pump,id_04,normal,00000263.wav,E:\0db/pump/id_04/normal/00000263.wav,"[-0.00522614 -0.00823212 -0.00678253 ...  0.01337433  0.00931168
  0.0089798 ]"
0db,pump,id_04,normal,00000264.wav,E:\0db/pump/id_04/normal/00000264.wav,[0.00170135 0.00056458 0.00238419 ... 0.00041962 0.00054932 0.00310135]
0db,pump,id_04,normal,00000265.wav,E:\0db/pump/id_04/normal/00000265.wav,"[-0.00350952 -0.00418091 -0.00513458 ...  0.00239563  0.00188065
  0.00562286]"
0db,pump,id_04,normal,00000266.wav,E:\0db/pump/id_04/normal/00000266.wav,"[-0.00494003 -0.00465393 -0.00551224 ... -0.0053215  -0.00654984
 -0.00925064]"
0db,pump,id_04,normal,00000267.wav,E:\0db/pump/id_04/normal/00000267.wav,"[-0.00408936  0.00164413  0.00652313 ... -0.00120163 -0.00615311
 -0.00901794]"
0db,pump,id_04,normal,00000268.wav,E:\0db/pump/id_04/normal/00000268.wav,[0.0021286  0.00592041 0.00573349 ... 0.00574112 0.0043602  0.00042343]
0db,pump,id_04,normal,00000269.wav,E:\0db/pump/id_04/normal/00000269.wav,[0.00183868 0.00116348 0.00092697 ... 0.0003891  0.00667953 0.00685501]
0db,pump,id_04,normal,00000270.wav,E:\0db/pump/id_04/normal/00000270.wav,"[ 0.00052261  0.00207901  0.00109482 ... -0.00389481 -0.00214005
  0.00021362]"
0db,pump,id_04,normal,00000271.wav,E:\0db/pump/id_04/normal/00000271.wav,"[ 0.00239944  0.00060272 -0.00326538 ... -0.00453568 -0.00340652
 -0.00102997]"
0db,pump,id_04,normal,00000272.wav,E:\0db/pump/id_04/normal/00000272.wav,"[ 0.00484085  0.00350571  0.00054932 ...  0.00048828 -0.00284195
 -0.00475693]"
0db,pump,id_04,normal,00000273.wav,E:\0db/pump/id_04/normal/00000273.wav,"[-0.00087738 -0.00374985 -0.0028038  ...  0.00771332  0.00416565
  0.00673294]"
0db,pump,id_04,normal,00000274.wav,E:\0db/pump/id_04/normal/00000274.wav,[0.01243973 0.01314926 0.0104332  ... 0.00437546 0.0074501  0.01135254]
0db,pump,id_04,normal,00000275.wav,E:\0db/pump/id_04/normal/00000275.wav,"[ 0.00293732 -0.00218582 -0.0006218  ...  0.00073242 -0.00223923
 -0.00321579]"
0db,pump,id_04,normal,00000276.wav,E:\0db/pump/id_04/normal/00000276.wav,"[ 0.00088882  0.00138855  0.00067902 ... -0.01460648 -0.01187134
 -0.01081085]"
0db,pump,id_04,normal,00000277.wav,E:\0db/pump/id_04/normal/00000277.wav,"[-7.5645447e-03 -3.3645630e-03  3.8146973e-05 ...  3.3721924e-03
  2.8381348e-03 -1.7700195e-03]"
0db,pump,id_04,normal,00000278.wav,E:\0db/pump/id_04/normal/00000278.wav,"[-0.00496292 -0.0044899   0.00072861 ...  0.00383377  0.00270844
  0.00102234]"
0db,pump,id_04,normal,00000279.wav,E:\0db/pump/id_04/normal/00000279.wav,"[-0.00509262 -0.00875092 -0.0112915  ...  0.00452423  0.00564575
  0.0020752 ]"
0db,pump,id_04,normal,00000280.wav,E:\0db/pump/id_04/normal/00000280.wav,"[ 0.00103378  0.00328827 -0.00110626 ...  0.00337982  0.00479507
  0.00355148]"
0db,pump,id_04,normal,00000281.wav,E:\0db/pump/id_04/normal/00000281.wav,"[ 0.00233841 -0.00093079 -0.00317001 ...  0.00593567  0.0034256
  0.00416946]"
0db,pump,id_04,normal,00000282.wav,E:\0db/pump/id_04/normal/00000282.wav,"[ 0.00094986  0.00241089  0.00262451 ... -0.00594711 -0.00067902
  0.00131989]"
0db,pump,id_04,normal,00000283.wav,E:\0db/pump/id_04/normal/00000283.wav,"[-0.00300598  0.00251389  0.00366592 ... -0.0008049   0.00223923
 -0.00069046]"
0db,pump,id_04,normal,00000284.wav,E:\0db/pump/id_04/normal/00000284.wav,"[ 0.00134659  0.00092697  0.00076294 ... -0.01016235 -0.00799561
 -0.00521469]"
0db,pump,id_04,normal,00000285.wav,E:\0db/pump/id_04/normal/00000285.wav,"[ 0.00162506 -0.00056458 -0.00456238 ...  0.00391006  0.00588989
  0.00746918]"
0db,pump,id_04,normal,00000286.wav,E:\0db/pump/id_04/normal/00000286.wav,"[ 0.00226212 -0.00229645 -0.00465775 ... -0.00122833 -0.0029335
  0.0006218 ]"
0db,pump,id_04,normal,00000287.wav,E:\0db/pump/id_04/normal/00000287.wav,[0.00617218 0.00522232 0.00370789 ... 0.00645447 0.00787735 0.00561905]
0db,pump,id_04,normal,00000288.wav,E:\0db/pump/id_04/normal/00000288.wav,"[-0.0087738  -0.00899887 -0.00546265 ... -0.00799561 -0.00934601
 -0.00758362]"
0db,pump,id_04,normal,00000289.wav,E:\0db/pump/id_04/normal/00000289.wav,"[ 0.00716019  0.00153351 -0.00215149 ... -0.00072098  0.00354385
  0.00522232]"
0db,pump,id_04,normal,00000290.wav,E:\0db/pump/id_04/normal/00000290.wav,"[-0.00165558 -0.00352478 -0.00932312 ...  0.00147629  0.00281525
 -0.00275421]"
0db,pump,id_04,normal,00000291.wav,E:\0db/pump/id_04/normal/00000291.wav,"[-0.0087471  -0.00247955 -0.00047684 ...  0.00259018  0.00239563
  0.00244522]"
0db,pump,id_04,normal,00000292.wav,E:\0db/pump/id_04/normal/00000292.wav,"[-0.00155258 -0.00554276 -0.00616074 ... -0.00830078 -0.00847244
 -0.0100708 ]"
0db,pump,id_04,normal,00000293.wav,E:\0db/pump/id_04/normal/00000293.wav,"[-0.00390625 -0.00254822 -0.0020752  ... -0.00748062 -0.00586319
 -0.00121307]"
0db,pump,id_04,normal,00000294.wav,E:\0db/pump/id_04/normal/00000294.wav,"[-0.00880432 -0.00865173 -0.00782394 ... -0.009655   -0.01182556
 -0.01109695]"
0db,pump,id_04,normal,00000295.wav,E:\0db/pump/id_04/normal/00000295.wav,"[-0.01309967 -0.00814438 -0.00492859 ...  0.00695038  0.00658417
  0.00688934]"
0db,pump,id_04,normal,00000296.wav,E:\0db/pump/id_04/normal/00000296.wav,"[-0.00647354 -0.00296021 -0.00013351 ... -0.00203323 -0.0019722
 -0.00198364]"
0db,pump,id_04,normal,00000297.wav,E:\0db/pump/id_04/normal/00000297.wav,"[-0.01277924 -0.01961517 -0.02070618 ...  0.00741577  0.00301361
  0.0019455 ]"
0db,pump,id_04,normal,00000298.wav,E:\0db/pump/id_04/normal/00000298.wav,"[-0.00614929 -0.00624466 -0.00843811 ...  0.00959396  0.00513077
  0.00512695]"
0db,pump,id_04,normal,00000299.wav,E:\0db/pump/id_04/normal/00000299.wav,"[-0.00535965 -0.00524902 -0.00693512 ...  0.01151657  0.01145172
  0.00923538]"
0db,pump,id_04,normal,00000300.wav,E:\0db/pump/id_04/normal/00000300.wav,"[ 0.001091   -0.00245285 -0.00236511 ...  0.00115585 -0.00052261
 -0.00514221]"
0db,pump,id_04,normal,00000301.wav,E:\0db/pump/id_04/normal/00000301.wav,"[ 9.1552734e-05  6.7291260e-03  1.0536194e-02 ... -3.6392212e-03
 -7.2097778e-04 -5.1269531e-03]"
0db,pump,id_04,normal,00000302.wav,E:\0db/pump/id_04/normal/00000302.wav,"[ 0.00291443 -0.00167847 -0.00196838 ... -0.00088882  0.00744629
  0.01316452]"
0db,pump,id_04,normal,00000303.wav,E:\0db/pump/id_04/normal/00000303.wav,"[-0.00212479 -0.01271057 -0.01687622 ...  0.00975418  0.00390625
 -0.00490189]"
0db,pump,id_04,normal,00000304.wav,E:\0db/pump/id_04/normal/00000304.wav,"[-0.00169754  0.00209808 -0.00017166 ... -0.00104141 -0.00274658
 -0.0016861 ]"
0db,pump,id_04,normal,00000305.wav,E:\0db/pump/id_04/normal/00000305.wav,"[-0.00032806  0.00549316  0.00950623 ... -0.00113297 -0.00257111
  0.00144577]"
0db,pump,id_04,normal,00000306.wav,E:\0db/pump/id_04/normal/00000306.wav,"[-0.0043602  -0.00468826 -0.00243759 ...  0.00240326  0.00331497
  0.00708771]"
0db,pump,id_04,normal,00000307.wav,E:\0db/pump/id_04/normal/00000307.wav,"[ 0.01480484  0.01060867  0.00522995 ...  0.00683594 -0.0010376
 -0.00297165]"
0db,pump,id_04,normal,00000308.wav,E:\0db/pump/id_04/normal/00000308.wav,"[-0.00143433  0.00637817  0.00909805 ... -0.00059509 -0.00255585
 -0.00152969]"
0db,pump,id_04,normal,00000309.wav,E:\0db/pump/id_04/normal/00000309.wav,"[ 0.0004425   0.00400543  0.00715637 ...  0.00430298  0.00059891
 -0.00199509]"
0db,pump,id_04,normal,00000310.wav,E:\0db/pump/id_04/normal/00000310.wav,[0.00276566 0.00387573 0.00670242 ... 0.00164032 0.00346375 0.00682068]
0db,pump,id_04,normal,00000311.wav,E:\0db/pump/id_04/normal/00000311.wav,"[ 5.8441162e-03 -1.9836426e-04  3.0517578e-05 ...  6.0539246e-03
  1.0719299e-03 -5.8708191e-03]"
0db,pump,id_04,normal,00000312.wav,E:\0db/pump/id_04/normal/00000312.wav,"[-0.00999069 -0.00846481 -0.00953293 ...  0.00803757  0.00270081
 -0.00149536]"
0db,pump,id_04,normal,00000313.wav,E:\0db/pump/id_04/normal/00000313.wav,"[-0.00762177 -0.00329208  0.0011673  ...  0.0030365  -0.00032425
 -0.00679398]"
0db,pump,id_04,normal,00000314.wav,E:\0db/pump/id_04/normal/00000314.wav,"[-0.00619888 -0.00473785  0.00178909 ...  0.00346756 -0.00386429
 -0.00523758]"
0db,pump,id_04,normal,00000315.wav,E:\0db/pump/id_04/normal/00000315.wav,"[-0.01351166 -0.00616837 -0.00311279 ... -0.00530243 -0.00473022
 -0.00302124]"
0db,pump,id_04,normal,00000316.wav,E:\0db/pump/id_04/normal/00000316.wav,"[ 0.00872803  0.01041794  0.00326157 ...  0.01275635  0.00481033
 -0.00680542]"
0db,pump,id_04,normal,00000317.wav,E:\0db/pump/id_04/normal/00000317.wav,"[-0.00284576  0.00207138  0.00653839 ...  0.00337601 -0.00886154
 -0.01304626]"
0db,pump,id_04,normal,00000318.wav,E:\0db/pump/id_04/normal/00000318.wav,"[-0.00112534  0.00800705  0.01287079 ...  0.0033226   0.00029373
  0.0017395 ]"
0db,pump,id_04,normal,00000319.wav,E:\0db/pump/id_04/normal/00000319.wav,"[-0.00188828 -0.00346756 -0.00396729 ...  0.00120544  0.00329971
  0.00138092]"
0db,pump,id_04,normal,00000320.wav,E:\0db/pump/id_04/normal/00000320.wav,"[-0.00455093 -0.00834656 -0.00736237 ... -0.00802231 -0.00230789
  0.00268555]"
0db,pump,id_04,normal,00000321.wav,E:\0db/pump/id_04/normal/00000321.wav,"[ 6.9541931e-03  8.3961487e-03 -3.4141541e-03 ... -3.0517578e-05
  5.9204102e-03  5.7144165e-03]"
0db,pump,id_04,normal,00000322.wav,E:\0db/pump/id_04/normal/00000322.wav,"[ 0.01195908  0.00580215  0.00435257 ...  0.00088501 -0.00267792
 -0.00847626]"
0db,pump,id_04,normal,00000323.wav,E:\0db/pump/id_04/normal/00000323.wav,"[-0.01854706 -0.01509476 -0.01096725 ... -0.0014534  -0.00045395
 -0.00260925]"
0db,pump,id_04,normal,00000324.wav,E:\0db/pump/id_04/normal/00000324.wav,"[ 0.00990677  0.00757599  0.01119995 ... -0.00013351 -0.0012207
 -0.00354767]"
0db,pump,id_04,normal,00000325.wav,E:\0db/pump/id_04/normal/00000325.wav,"[ 0.00431824  0.00811768  0.00925827 ... -0.00048828  0.00020218
  0.0032692 ]"
0db,pump,id_04,normal,00000326.wav,E:\0db/pump/id_04/normal/00000326.wav,"[-0.0025444  -0.00223541 -0.00568008 ...  0.00255966  0.01052856
  0.00580597]"
0db,pump,id_04,normal,00000327.wav,E:\0db/pump/id_04/normal/00000327.wav,"[ 0.00826263  0.00210953 -0.00278854 ... -0.01196289 -0.00951004
 -0.00779343]"
0db,pump,id_04,normal,00000328.wav,E:\0db/pump/id_04/normal/00000328.wav,[0.00191498 0.0042572  0.0024147  ... 0.00374603 0.0068512  0.01047516]
0db,pump,id_04,normal,00000329.wav,E:\0db/pump/id_04/normal/00000329.wav,"[ 0.00200272 -0.00315094 -0.00642014 ... -0.00718307 -0.00112915
  0.00806046]"
0db,pump,id_04,normal,00000330.wav,E:\0db/pump/id_04/normal/00000330.wav,"[ 0.00204468  0.001194   -0.00268936 ...  0.00774765  0.00803375
  0.00750351]"
0db,pump,id_04,normal,00000331.wav,E:\0db/pump/id_04/normal/00000331.wav,"[-0.00525284 -0.00648499 -0.00470734 ...  0.00457001 -0.00025558
 -0.00868607]"
0db,pump,id_04,normal,00000332.wav,E:\0db/pump/id_04/normal/00000332.wav,"[-0.00701904 -0.00445938  0.00169754 ... -0.00673294 -0.00489807
 -0.0065155 ]"
0db,pump,id_04,normal,00000333.wav,E:\0db/pump/id_04/normal/00000333.wav,"[-0.00200272  0.00056076  0.0032692  ... -0.00595474 -0.0031395
 -0.00252914]"
0db,pump,id_04,normal,00000334.wav,E:\0db/pump/id_04/normal/00000334.wav,[0.00434113 0.01446152 0.0136261  ... 0.00355148 0.01022339 0.01068115]
0db,pump,id_04,normal,00000335.wav,E:\0db/pump/id_04/normal/00000335.wav,"[ 0.00299835 -0.00870132 -0.01031113 ...  0.00633621  0.00276566
  0.00469971]"
0db,pump,id_04,normal,00000336.wav,E:\0db/pump/id_04/normal/00000336.wav,[0.00639725 0.00453186 0.00385284 ... 0.01107025 0.00959396 0.00912857]
0db,pump,id_04,normal,00000337.wav,E:\0db/pump/id_04/normal/00000337.wav,"[2.3117065e-03 9.1934204e-04 5.7220459e-05 ... 8.4304810e-04 1.7242432e-03
 8.7738037e-05]"
0db,pump,id_04,normal,00000338.wav,E:\0db/pump/id_04/normal/00000338.wav,"[ 0.00489426  0.00514221  0.00331116 ...  0.00336075 -0.00036621
 -0.00458527]"
0db,pump,id_04,normal,00000339.wav,E:\0db/pump/id_04/normal/00000339.wav,"[-0.00350571 -0.00446701 -0.00349045 ... -0.00582123 -0.00399017
 -0.0006485 ]"
0db,pump,id_04,normal,00000340.wav,E:\0db/pump/id_04/normal/00000340.wav,"[ 0.00764084  0.00334167 -0.00629044 ... -0.00460434 -0.00223541
  0.0007782 ]"
0db,pump,id_04,normal,00000341.wav,E:\0db/pump/id_04/normal/00000341.wav,[0.00076294 0.00033188 0.00030899 ... 0.00234604 0.0076561  0.00536728]
0db,pump,id_04,normal,00000342.wav,E:\0db/pump/id_04/normal/00000342.wav,"[-0.00129318 -0.00090408  0.00042343 ... -0.00085068  0.00040054
 -0.00498962]"
0db,pump,id_04,normal,00000343.wav,E:\0db/pump/id_04/normal/00000343.wav,"[ 3.4332275e-04  1.1444092e-05  4.1580200e-03 ...  1.7242432e-03
  1.6136169e-03 -5.3977966e-03]"
0db,pump,id_04,normal,00000344.wav,E:\0db/pump/id_04/normal/00000344.wav,"[ 0.00346375 -0.00286484 -0.0018158  ... -0.00265121 -0.00724792
 -0.00890732]"
0db,pump,id_04,normal,00000345.wav,E:\0db/pump/id_04/normal/00000345.wav,"[-0.01351166 -0.0108223  -0.00605011 ... -0.0072937  -0.01364899
 -0.01189041]"
0db,pump,id_04,normal,00000346.wav,E:\0db/pump/id_04/normal/00000346.wav,"[ 0.00340271  0.00609207  0.00688553 ...  0.00485992 -0.00332642
 -0.00152969]"
0db,pump,id_04,normal,00000347.wav,E:\0db/pump/id_04/normal/00000347.wav,"[ 0.00133514  0.00407028  0.00824738 ...  0.00363159 -0.00125885
 -0.00071716]"
0db,pump,id_04,normal,00000348.wav,E:\0db/pump/id_04/normal/00000348.wav,"[ 3.8146973e-06 -5.4168701e-03 -4.2343140e-03 ... -1.9493103e-03
  1.5182495e-03  5.7487488e-03]"
0db,pump,id_04,normal,00000349.wav,E:\0db/pump/id_04/normal/00000349.wav,"[ 0.00510788 -0.00014496 -0.0042305  ... -0.00378799 -0.00249863
 -0.00370407]"
0db,pump,id_04,normal,00000350.wav,E:\0db/pump/id_04/normal/00000350.wav,"[-0.0032692  -0.00736237 -0.01196671 ...  0.00289917 -0.0020752
 -0.00231171]"
0db,pump,id_04,normal,00000351.wav,E:\0db/pump/id_04/normal/00000351.wav,"[-0.00964355 -0.00306702 -0.00368118 ...  0.00149536  0.00642776
  0.00502777]"
0db,pump,id_04,normal,00000352.wav,E:\0db/pump/id_04/normal/00000352.wav,[0.003479   0.00209808 0.00291443 ... 0.00323868 0.00502396 0.00611115]
0db,pump,id_04,normal,00000353.wav,E:\0db/pump/id_04/normal/00000353.wav,"[ 6.2675476e-03  3.1433105e-03  6.8664551e-05 ... -4.1694641e-03
 -2.6359558e-03  3.7536621e-03]"
0db,pump,id_04,normal,00000354.wav,E:\0db/pump/id_04/normal/00000354.wav,"[ 0.0071907   0.00485229  0.00387192 ...  0.00114441 -0.00349045
 -0.00432587]"
0db,pump,id_04,normal,00000355.wav,E:\0db/pump/id_04/normal/00000355.wav,"[-0.00938416 -0.00629044 -0.00491714 ...  0.00070572  0.00485992
  0.00338745]"
0db,pump,id_04,normal,00000356.wav,E:\0db/pump/id_04/normal/00000356.wav,"[-0.00614548 -0.01179123 -0.0123558  ... -0.00935364 -0.00561905
 -0.01012421]"
0db,pump,id_04,normal,00000357.wav,E:\0db/pump/id_04/normal/00000357.wav,[0.00536728 0.00496674 0.00128937 ... 0.00263596 0.00305176 0.00397873]
0db,pump,id_04,normal,00000358.wav,E:\0db/pump/id_04/normal/00000358.wav,"[-0.00951767 -0.01381302 -0.00532532 ... -0.00052643 -0.00395966
 -0.00085068]"
0db,pump,id_04,normal,00000359.wav,E:\0db/pump/id_04/normal/00000359.wav,"[-0.00047684  0.00482941  0.00640488 ...  0.00015259  0.00182343
  0.0030632 ]"
0db,pump,id_04,normal,00000360.wav,E:\0db/pump/id_04/normal/00000360.wav,"[3.4332275e-05 3.0441284e-03 2.3193359e-03 ... 3.5781860e-03 7.4539185e-03
 9.9449158e-03]"
0db,pump,id_04,normal,00000361.wav,E:\0db/pump/id_04/normal/00000361.wav,"[ 0.0110054   0.00624847  0.00273514 ... -0.00419617 -0.00371552
 -0.00348282]"
0db,pump,id_04,normal,00000362.wav,E:\0db/pump/id_04/normal/00000362.wav,"[-0.00688934 -0.01011276 -0.0105896  ...  0.00269318  0.00395966
  0.0005722 ]"
0db,pump,id_04,normal,00000363.wav,E:\0db/pump/id_04/normal/00000363.wav,"[ 0.00477982  0.00295639  0.00243378 ... -0.00567627 -0.00504303
 -0.00096893]"
0db,pump,id_04,normal,00000364.wav,E:\0db/pump/id_04/normal/00000364.wav,"[ 0.00496292  0.00895691  0.00790405 ... -0.00714493 -0.0002594
 -0.00072861]"
0db,pump,id_04,normal,00000365.wav,E:\0db/pump/id_04/normal/00000365.wav,"[ 0.00130081 -0.00098038 -0.00448608 ... -0.00674057 -0.00521469
 -0.00070953]"
0db,pump,id_04,normal,00000366.wav,E:\0db/pump/id_04/normal/00000366.wav,[0.00599289 0.0058403  0.00515366 ... 0.01060104 0.00873566 0.00379944]
0db,pump,id_04,normal,00000367.wav,E:\0db/pump/id_04/normal/00000367.wav,"[-0.0022316  -0.00130844  0.00165939 ... -0.01290512 -0.00883484
 -0.00925446]"
0db,pump,id_04,normal,00000368.wav,E:\0db/pump/id_04/normal/00000368.wav,"[-0.00566483  0.00182724  0.00090027 ... -0.00490189 -0.00453568
 -0.00257492]"
0db,pump,id_04,normal,00000369.wav,E:\0db/pump/id_04/normal/00000369.wav,"[ 0.01288223  0.01796341  0.01698685 ... -0.00209045 -0.01053619
 -0.00946426]"
0db,pump,id_04,normal,00000370.wav,E:\0db/pump/id_04/normal/00000370.wav,"[-0.0041008   0.00173569  0.00409317 ...  0.00581741  0.00185776
 -0.00590897]"
0db,pump,id_04,normal,00000371.wav,E:\0db/pump/id_04/normal/00000371.wav,"[-0.00248718  0.00837326  0.01178741 ...  0.00276184  0.00502777
 -0.00295258]"
0db,pump,id_04,normal,00000372.wav,E:\0db/pump/id_04/normal/00000372.wav,"[-0.0064888  -0.00734711 -0.01182175 ...  0.00138474  0.00628662
  0.00580597]"
0db,pump,id_04,normal,00000373.wav,E:\0db/pump/id_04/normal/00000373.wav,"[ 3.7574768e-03  9.9182129e-05 -4.4288635e-03 ...  4.5394897e-03
  9.4184875e-03  6.5231323e-03]"
0db,pump,id_04,normal,00000374.wav,E:\0db/pump/id_04/normal/00000374.wav,"[-0.0006752  -0.00865173 -0.00441742 ...  0.00794983  0.00954819
  0.00941086]"
0db,pump,id_04,normal,00000375.wav,E:\0db/pump/id_04/normal/00000375.wav,"[ 0.00282288 -0.00049973 -0.00012207 ...  0.00117874  0.00699234
  0.00542831]"
0db,pump,id_04,normal,00000376.wav,E:\0db/pump/id_04/normal/00000376.wav,"[-0.00419235 -0.00205612 -0.00154495 ...  0.00608063  0.0062294
  0.00627899]"
0db,pump,id_04,normal,00000377.wav,E:\0db/pump/id_04/normal/00000377.wav,"[ 0.0009346   0.00034332 -0.00070572 ... -0.0009613  -0.00330734
 -0.00249481]"
0db,pump,id_04,normal,00000378.wav,E:\0db/pump/id_04/normal/00000378.wav,"[-0.00890732 -0.00525284 -0.00053406 ...  0.00867081  0.00865555
  0.01103592]"
0db,pump,id_04,normal,00000379.wav,E:\0db/pump/id_04/normal/00000379.wav,"[-0.0033493  -0.00517273 -0.00372696 ... -0.00770569 -0.00851822
 -0.00775909]"
0db,pump,id_04,normal,00000380.wav,E:\0db/pump/id_04/normal/00000380.wav,"[ 2.0751953e-03  3.1127930e-03  5.6610107e-03 ... -1.8692017e-03
 -3.0517578e-05  3.0136108e-03]"
0db,pump,id_04,normal,00000381.wav,E:\0db/pump/id_04/normal/00000381.wav,"[ 0.00986099  0.00923157  0.00617599 ... -0.01068878 -0.01350784
 -0.01144409]"
0db,pump,id_04,normal,00000382.wav,E:\0db/pump/id_04/normal/00000382.wav,"[-0.00305176 -0.00025558 -0.00046921 ... -0.00441742 -0.00808716
 -0.0058136 ]"
0db,pump,id_04,normal,00000383.wav,E:\0db/pump/id_04/normal/00000383.wav,"[ 0.00421143  0.01018524  0.01081848 ...  0.001091   -0.00159454
 -0.00458908]"
0db,pump,id_04,normal,00000384.wav,E:\0db/pump/id_04/normal/00000384.wav,"[-0.00075531 -0.00025558 -0.00218582 ...  0.00124359 -0.00272751
  0.00030136]"
0db,pump,id_04,normal,00000385.wav,E:\0db/pump/id_04/normal/00000385.wav,"[-0.00273132 -0.00539017 -0.00984955 ...  0.00343323  0.00048065
  0.00125504]"
0db,pump,id_04,normal,00000386.wav,E:\0db/pump/id_04/normal/00000386.wav,"[ 0.005867    0.00902939  0.00428391 ... -0.00623703  0.00136566
  0.00365448]"
0db,pump,id_04,normal,00000387.wav,E:\0db/pump/id_04/normal/00000387.wav,"[ 5.1727295e-03 -7.6293945e-06 -6.6032410e-03 ...  3.7994385e-03
 -6.3323975e-04 -8.4571838e-03]"
0db,pump,id_04,normal,00000388.wav,E:\0db/pump/id_04/normal/00000388.wav,"[-0.00443649 -0.00181961  0.00428009 ... -0.00410461 -0.00956726
 -0.00832748]"
0db,pump,id_04,normal,00000389.wav,E:\0db/pump/id_04/normal/00000389.wav,"[-0.00187302  0.01164627  0.01062012 ... -0.00355911 -0.00492096
 -0.00416183]"
0db,pump,id_04,normal,00000390.wav,E:\0db/pump/id_04/normal/00000390.wav,"[-0.00164413 -0.0047493  -0.00494766 ...  0.00026321  0.00053406
  0.00611496]"
0db,pump,id_04,normal,00000391.wav,E:\0db/pump/id_04/normal/00000391.wav,"[ 0.01014709  0.01375961  0.00713348 ...  0.01042175  0.00522232
 -0.00046921]"
0db,pump,id_04,normal,00000392.wav,E:\0db/pump/id_04/normal/00000392.wav,"[-0.00723267 -0.00418091  0.00080109 ... -0.0004425  -0.0060997
 -0.00749969]"
0db,pump,id_04,normal,00000393.wav,E:\0db/pump/id_04/normal/00000393.wav,"[ 0.0070343   0.00157166 -0.00054932 ... -0.00734329 -0.00059891
 -0.00192261]"
0db,pump,id_04,normal,00000394.wav,E:\0db/pump/id_04/normal/00000394.wav,"[ 0.00126266  0.00200272 -0.00107193 ...  0.00639725  0.00452042
  0.00602341]"
0db,pump,id_04,normal,00000395.wav,E:\0db/pump/id_04/normal/00000395.wav,"[-0.00301361 -0.00363159 -0.00079727 ... -0.00507355 -0.00285339
  0.00022507]"
0db,pump,id_04,normal,00000396.wav,E:\0db/pump/id_04/normal/00000396.wav,[0.01109314 0.00894547 0.00301361 ... 0.00047302 0.00376511 0.00608826]
0db,pump,id_04,normal,00000397.wav,E:\0db/pump/id_04/normal/00000397.wav,"[ 0.00660706  0.00149155  0.0030098  ...  0.00113678  0.
 -0.00554657]"
0db,pump,id_04,normal,00000398.wav,E:\0db/pump/id_04/normal/00000398.wav,"[ 0.00357437  0.00328827  0.00938416 ... -0.00919342 -0.00116348
 -0.00153732]"
0db,pump,id_04,normal,00000399.wav,E:\0db/pump/id_04/normal/00000399.wav,"[ 0.0062294  -0.00066757 -0.00389862 ... -0.00445557 -0.0035553
 -0.00237274]"
0db,pump,id_04,normal,00000400.wav,E:\0db/pump/id_04/normal/00000400.wav,[0.00206757 0.0045433  0.00283432 ... 0.0017128  0.00158691 0.00137329]
0db,pump,id_04,normal,00000401.wav,E:\0db/pump/id_04/normal/00000401.wav,"[-0.00581741 -0.00892639 -0.00550461 ... -0.00788498 -0.00564957
 -0.00286102]"
0db,pump,id_04,normal,00000402.wav,E:\0db/pump/id_04/normal/00000402.wav,"[ 0.00132751 -0.00082016 -0.00511169 ...  0.00638962  0.00199127
  0.0040741 ]"
0db,pump,id_04,normal,00000403.wav,E:\0db/pump/id_04/normal/00000403.wav,"[ 0.00397873  0.00823593  0.00759888 ... -0.00930023 -0.00529861
 -0.00773621]"
0db,pump,id_04,normal,00000404.wav,E:\0db/pump/id_04/normal/00000404.wav,"[-0.00355911 -0.00351715 -0.00142288 ... -0.00775528 -0.00427246
 -0.00140762]"
0db,pump,id_04,normal,00000405.wav,E:\0db/pump/id_04/normal/00000405.wav,"[-5.3405762e-05 -2.6397705e-03 -3.2386780e-03 ... -7.9002380e-03
 -3.1929016e-03 -1.9874573e-03]"
0db,pump,id_04,normal,00000406.wav,E:\0db/pump/id_04/normal/00000406.wav,"[ 0.0042305   0.00305557  0.00014877 ... -0.00024414  0.00239563
  0.0039711 ]"
