snr,machine,id,condition,file,path,waves_array
0db,slider,id_02,normal,00000049.wav,E:\0db/slider/id_02/normal/00000049.wav,"[ 0.00377655  0.00428391  0.00323486 ...  0.00134277 -0.00020599
 -0.00166702]"
0db,slider,id_02,normal,00000050.wav,E:\0db/slider/id_02/normal/00000050.wav,"[-1.5640259e-03 -1.8692017e-03 -2.2048950e-03 ...  1.0147095e-03
  8.1253052e-04  3.4332275e-05]"
0db,slider,id_02,normal,00000051.wav,E:\0db/slider/id_02/normal/00000051.wav,"[-0.00798416 -0.00770569 -0.00712204 ...  0.01134872  0.010952
  0.01056671]"
0db,slider,id_02,normal,00000052.wav,E:\0db/slider/id_02/normal/00000052.wav,"[ 0.01498032  0.01384354  0.01270676 ... -0.00961304 -0.00891495
 -0.00755692]"
0db,slider,id_02,normal,00000053.wav,E:\0db/slider/id_02/normal/00000053.wav,"[-0.00328827 -0.00279236 -0.00440598 ... -0.00598907 -0.00839615
 -0.01019287]"
0db,slider,id_02,normal,00000054.wav,E:\0db/slider/id_02/normal/00000054.wav,[0.00159454 0.0007515  0.00099564 ... 0.00482559 0.00553894 0.00477219]
0db,slider,id_02,normal,00000055.wav,E:\0db/slider/id_02/normal/00000055.wav,[0.00197983 0.00211716 0.00079346 ... 0.00335312 0.00422287 0.00392914]
0db,slider,id_02,normal,00000056.wav,E:\0db/slider/id_02/normal/00000056.wav,"[-0.00621414 -0.00558853 -0.00384903 ... -0.00666428 -0.00550079
 -0.00637817]"
0db,slider,id_02,normal,00000057.wav,E:\0db/slider/id_02/normal/00000057.wav,[0.0125351  0.015522   0.01669312 ... 0.00045776 0.00073242 0.00276184]
0db,slider,id_02,normal,00000058.wav,E:\0db/slider/id_02/normal/00000058.wav,"[ 0.01662445  0.01601028  0.01274872 ... -0.00904465 -0.00493622
 -0.00468063]"
0db,slider,id_02,normal,00000059.wav,E:\0db/slider/id_02/normal/00000059.wav,"[-0.0050621  -0.00442886 -0.00434875 ...  0.00252151  0.00302887
  0.00261307]"
0db,slider,id_02,normal,00000060.wav,E:\0db/slider/id_02/normal/00000060.wav,[0.00192642 0.00082397 0.00449371 ... 0.00571442 0.00439453 0.0056839 ]
0db,slider,id_02,normal,00000061.wav,E:\0db/slider/id_02/normal/00000061.wav,"[-0.00433731 -0.00348282 -0.00232315 ...  0.01070786  0.00965881
  0.00730133]"
0db,slider,id_02,normal,00000062.wav,E:\0db/slider/id_02/normal/00000062.wav,"[-0.00262451 -0.00363922 -0.00385284 ...  0.01054764  0.00960159
  0.0085144 ]"
0db,slider,id_02,normal,00000063.wav,E:\0db/slider/id_02/normal/00000063.wav,"[ 0.00310516  0.0035553   0.00381088 ... -0.00682068 -0.00598526
 -0.00495148]"
0db,slider,id_02,normal,00000064.wav,E:\0db/slider/id_02/normal/00000064.wav,"[-0.00344467 -0.00448608 -0.00410461 ... -0.00409317 -0.00447464
 -0.00453186]"
0db,slider,id_02,normal,00000065.wav,E:\0db/slider/id_02/normal/00000065.wav,"[-4.1961670e-04  9.1552734e-05 -1.7662048e-03 ...  1.3732910e-02
  1.0856628e-02  9.7312927e-03]"
0db,slider,id_02,normal,00000066.wav,E:\0db/slider/id_02/normal/00000066.wav,[0.00640869 0.00582504 0.00341797 ... 0.00209808 0.00432205 0.0065918 ]
0db,slider,id_02,normal,00000067.wav,E:\0db/slider/id_02/normal/00000067.wav,"[-0.00465393 -0.00477219 -0.00520706 ...  0.00551605  0.00455475
  0.00518036]"
0db,slider,id_02,normal,00000068.wav,E:\0db/slider/id_02/normal/00000068.wav,[0.00806427 0.00706482 0.00537872 ... 0.0073204  0.00754166 0.00941086]
0db,slider,id_02,normal,00000069.wav,E:\0db/slider/id_02/normal/00000069.wav,"[ 0.00117493 -0.00018692  0.00060654 ...  0.01121521  0.00972366
  0.00869751]"
0db,slider,id_02,normal,00000070.wav,E:\0db/slider/id_02/normal/00000070.wav,"[-0.00911713 -0.01050568 -0.01135254 ... -0.00989914 -0.00995636
 -0.00923157]"
0db,slider,id_02,normal,00000071.wav,E:\0db/slider/id_02/normal/00000071.wav,"[-0.00471878 -0.00552368 -0.00662231 ...  0.00286484  0.00246429
  0.00298691]"
0db,slider,id_02,normal,00000072.wav,E:\0db/slider/id_02/normal/00000072.wav,"[ 0.00822067  0.00876236  0.00744629 ... -0.01208878 -0.01097488
 -0.01000977]"
0db,slider,id_02,normal,00000073.wav,E:\0db/slider/id_02/normal/00000073.wav,[0.00287247 0.00229645 0.00309372 ... 0.00028992 0.00356293 0.00538254]
0db,slider,id_02,normal,00000074.wav,E:\0db/slider/id_02/normal/00000074.wav,"[ 0.004879    0.00530624  0.00506592 ... -0.01213455 -0.01408386
 -0.01491165]"
0db,slider,id_02,normal,00000075.wav,E:\0db/slider/id_02/normal/00000075.wav,"[ 0.0071106   0.00789642  0.00628662 ... -0.00292206 -0.00025558
  0.00035095]"
0db,slider,id_02,normal,00000076.wav,E:\0db/slider/id_02/normal/00000076.wav,"[-4.9591064e-04  1.2969971e-03  5.0354004e-04 ... -5.7220459e-05
  9.9563599e-04  1.8692017e-04]"
0db,slider,id_02,normal,00000077.wav,E:\0db/slider/id_02/normal/00000077.wav,[0.0079155  0.00825882 0.00740433 ... 0.00137329 0.00022125 0.00250626]
0db,slider,id_02,normal,00000078.wav,E:\0db/slider/id_02/normal/00000078.wav,"[-0.00232315 -0.00179291 -0.00073242 ... -0.00643539 -0.00498199
 -0.0015564 ]"
0db,slider,id_02,normal,00000079.wav,E:\0db/slider/id_02/normal/00000079.wav,"[-0.00175476 -0.0006752   0.00040436 ... -0.00051117  0.00048065
  0.00025177]"
0db,slider,id_02,normal,00000080.wav,E:\0db/slider/id_02/normal/00000080.wav,"[-0.00188828 -0.00401306 -0.00425339 ...  0.00053406  0.0010643
  0.00095749]"
0db,slider,id_02,normal,00000081.wav,E:\0db/slider/id_02/normal/00000081.wav,"[-0.00691223 -0.00547409 -0.0056572  ... -0.00157547 -0.00276947
 -0.00252151]"
0db,slider,id_02,normal,00000082.wav,E:\0db/slider/id_02/normal/00000082.wav,"[-0.0026207  -0.00374985 -0.00291824 ... -0.00836182 -0.00769043
 -0.0075798 ]"
0db,slider,id_02,normal,00000083.wav,E:\0db/slider/id_02/normal/00000083.wav,[0.00140762 0.00298309 0.00426865 ... 0.00234985 0.00153732 0.00095749]
0db,slider,id_02,normal,00000084.wav,E:\0db/slider/id_02/normal/00000084.wav,"[-0.00230408 -0.00151825 -0.00132751 ...  0.01010132  0.00899506
  0.01015472]"
0db,slider,id_02,normal,00000085.wav,E:\0db/slider/id_02/normal/00000085.wav,[0.00606155 0.00569153 0.00441742 ... 0.00480652 0.00445938 0.00393677]
0db,slider,id_02,normal,00000086.wav,E:\0db/slider/id_02/normal/00000086.wav,[0.00090027 0.00085831 0.00060272 ... 0.00104904 0.00070953 0.00017166]
0db,slider,id_02,normal,00000087.wav,E:\0db/slider/id_02/normal/00000087.wav,"[-0.00313568 -0.00432587 -0.00492477 ...  0.00543213  0.00477982
  0.00449753]"
0db,slider,id_02,normal,00000088.wav,E:\0db/slider/id_02/normal/00000088.wav,"[ 0.00652695  0.00576401  0.00123596 ... -0.00965881 -0.00946045
 -0.00670624]"
0db,slider,id_02,normal,00000089.wav,E:\0db/slider/id_02/normal/00000089.wav,"[-0.00566483 -0.00561523 -0.00461578 ... -0.00185776 -0.00039291
  0.00278091]"
0db,slider,id_02,normal,00000090.wav,E:\0db/slider/id_02/normal/00000090.wav,"[ 3.81469727e-06  1.86920166e-03  2.49481201e-03 ... -1.40228271e-02
 -1.34010315e-02 -9.11331177e-03]"
0db,slider,id_02,normal,00000091.wav,E:\0db/slider/id_02/normal/00000091.wav,"[ 0.00702286  0.008358    0.00840378 ... -0.00366211 -0.00350571
 -0.00397491]"
0db,slider,id_02,normal,00000092.wav,E:\0db/slider/id_02/normal/00000092.wav,"[-0.00843811 -0.00815201 -0.00880051 ...  0.01910782  0.01869965
  0.01774597]"
0db,slider,id_02,normal,00000093.wav,E:\0db/slider/id_02/normal/00000093.wav,[0.00411987 0.00414276 0.0054245  ... 0.00944901 0.00778961 0.00500107]
0db,slider,id_02,normal,00000094.wav,E:\0db/slider/id_02/normal/00000094.wav,"[-0.0134964  -0.01384735 -0.01344681 ... -0.00284195 -0.00183487
 -0.00044632]"
0db,slider,id_02,normal,00000095.wav,E:\0db/slider/id_02/normal/00000095.wav,"[-5.6838989e-04 -3.0517578e-05  4.4631958e-04 ... -5.9852600e-03
 -3.2577515e-03 -1.0681152e-03]"
0db,slider,id_02,normal,00000096.wav,E:\0db/slider/id_02/normal/00000096.wav,"[ 0.00106049  0.0018692   0.0021286  ... -0.00651932 -0.00540161
 -0.00367737]"
0db,slider,id_02,normal,00000097.wav,E:\0db/slider/id_02/normal/00000097.wav,"[-0.00244904 -0.00328064 -0.00626373 ... -0.00256348 -0.00506592
 -0.00748444]"
0db,slider,id_02,normal,00000098.wav,E:\0db/slider/id_02/normal/00000098.wav,"[ 0.00804901  0.00785828  0.00811768 ...  0.         -0.00090027
 -0.00038147]"
0db,slider,id_02,normal,00000099.wav,E:\0db/slider/id_02/normal/00000099.wav,"[ 0.00592041  0.00625992  0.0043602  ... -0.00028229  0.00068665
  0.00230026]"
0db,slider,id_02,normal,00000100.wav,E:\0db/slider/id_02/normal/00000100.wav,"[-0.01132965 -0.01156998 -0.01245499 ...  0.01791382  0.01720428
  0.01654053]"
0db,slider,id_02,normal,00000101.wav,E:\0db/slider/id_02/normal/00000101.wav,"[-0.00092697  0.00233841  0.00482941 ...  0.01089859  0.00875092
  0.0076561 ]"
0db,slider,id_02,normal,00000102.wav,E:\0db/slider/id_02/normal/00000102.wav,[0.00747681 0.00363922 0.00131226 ... 0.00851059 0.00849533 0.00801468]
0db,slider,id_02,normal,00000103.wav,E:\0db/slider/id_02/normal/00000103.wav,"[-0.00115585 -0.00230026 -0.00144958 ...  0.00338745  0.00470734
  0.00503922]"
0db,slider,id_02,normal,00000104.wav,E:\0db/slider/id_02/normal/00000104.wav,"[ 0.00342178  0.0020752   0.00118637 ...  0.00137329 -0.00190353
 -0.00296021]"
0db,slider,id_02,normal,00000105.wav,E:\0db/slider/id_02/normal/00000105.wav,"[-2.1743774e-04 -1.5258789e-05  1.8005371e-03 ...  3.1433105e-03
  3.6735535e-03  2.1667480e-03]"
0db,slider,id_02,normal,00000106.wav,E:\0db/slider/id_02/normal/00000106.wav,"[-0.00567627 -0.0071907  -0.00497437 ...  0.00957108  0.01025391
  0.01002502]"
0db,slider,id_02,normal,00000107.wav,E:\0db/slider/id_02/normal/00000107.wav,"[-0.00084686 -0.00059128 -0.00058746 ... -0.00214767 -0.00139618
 -0.00017548]"
0db,slider,id_02,normal,00000108.wav,E:\0db/slider/id_02/normal/00000108.wav,"[-0.00867844 -0.00836182 -0.00976181 ...  0.0026741   0.00350571
 -0.0043335 ]"
0db,slider,id_02,normal,00000109.wav,E:\0db/slider/id_02/normal/00000109.wav,"[-5.3749084e-03 -4.2419434e-03 -2.1476746e-03 ...  7.2479248e-05
  1.1711121e-03  6.6757202e-04]"
0db,slider,id_02,normal,00000110.wav,E:\0db/slider/id_02/normal/00000110.wav,"[-0.00342941 -0.00488281 -0.00512314 ... -0.00458527 -0.00395584
 -0.00411224]"
0db,slider,id_02,normal,00000111.wav,E:\0db/slider/id_02/normal/00000111.wav,"[ 0.00608444  0.00544357  0.00505829 ... -0.01485443 -0.01295471
 -0.01328278]"
0db,slider,id_02,normal,00000112.wav,E:\0db/slider/id_02/normal/00000112.wav,"[-0.00017929  0.00058365  0.00165176 ...  0.002491    0.00292969
  0.00484467]"
0db,slider,id_02,normal,00000113.wav,E:\0db/slider/id_02/normal/00000113.wav,[0.00257111 0.00312042 0.00258636 ... 0.00885773 0.00932693 0.00977707]
0db,slider,id_02,normal,00000114.wav,E:\0db/slider/id_02/normal/00000114.wav,"[ 0.00138855 -0.00047684 -0.00172806 ...  0.0120163   0.00917053
  0.00823975]"
0db,slider,id_02,normal,00000115.wav,E:\0db/slider/id_02/normal/00000115.wav,"[-0.00658417 -0.00697708 -0.00806427 ... -0.00878906 -0.01018143
 -0.00820923]"
0db,slider,id_02,normal,00000116.wav,E:\0db/slider/id_02/normal/00000116.wav,"[ 0.00297546  0.00232697  0.00086594 ... -0.00134659 -0.00323105
 -0.00577545]"
0db,slider,id_02,normal,00000117.wav,E:\0db/slider/id_02/normal/00000117.wav,"[ 9.2773438e-03  1.0593414e-02  1.2157440e-02 ...  6.8664551e-05
 -1.2207031e-03 -1.5983582e-03]"
0db,slider,id_02,normal,00000118.wav,E:\0db/slider/id_02/normal/00000118.wav,"[-0.00083923  0.00169373  0.00302124 ... -0.00814438 -0.00615311
 -0.00414658]"
0db,slider,id_02,normal,00000119.wav,E:\0db/slider/id_02/normal/00000119.wav,"[-0.00449753 -0.00414276 -0.00574112 ...  0.00258255  0.00111008
  0.00098801]"
0db,slider,id_02,normal,00000120.wav,E:\0db/slider/id_02/normal/00000120.wav,"[-0.00340271 -0.00355148 -0.00187302 ... -0.00160599 -0.00283432
 -0.00577545]"
0db,slider,id_02,normal,00000121.wav,E:\0db/slider/id_02/normal/00000121.wav,"[-0.00588226 -0.00865173 -0.0092659  ... -0.00132751  0.00012589
  0.00082779]"
0db,slider,id_02,normal,00000122.wav,E:\0db/slider/id_02/normal/00000122.wav,"[ 0.00741577  0.00756454  0.00690079 ... -0.01164246 -0.01029587
 -0.01088333]"
0db,slider,id_02,normal,00000123.wav,E:\0db/slider/id_02/normal/00000123.wav,[0.0144577  0.01453018 0.01353455 ... 0.00252151 0.00313568 0.00390244]
0db,slider,id_02,normal,00000124.wav,E:\0db/slider/id_02/normal/00000124.wav,"[ 0.00333786  0.0026207   0.00270844 ... -0.00664902 -0.00588989
 -0.00553894]"
0db,slider,id_02,normal,00000125.wav,E:\0db/slider/id_02/normal/00000125.wav,[0.00338745 0.00320053 0.00334167 ... 0.00605774 0.00532532 0.00450897]
0db,slider,id_02,normal,00000126.wav,E:\0db/slider/id_02/normal/00000126.wav,"[ 0.00459671  0.00422668  0.00357056 ... -0.00255203 -0.00143051
 -0.0006752 ]"
0db,slider,id_02,normal,00000127.wav,E:\0db/slider/id_02/normal/00000127.wav,"[-0.00064087  0.00137711 -0.00308609 ...  0.00270081 -0.00201797
 -0.00221634]"
0db,slider,id_02,normal,00000128.wav,E:\0db/slider/id_02/normal/00000128.wav,"[-0.00930405 -0.0098877  -0.00989151 ...  0.0021019   0.0017662
  0.00048828]"
0db,slider,id_02,normal,00000129.wav,E:\0db/slider/id_02/normal/00000129.wav,"[-3.8146973e-06  7.6293945e-05  6.7138672e-04 ...  7.3089600e-03
  6.7214966e-03  6.6680908e-03]"
0db,slider,id_02,normal,00000130.wav,E:\0db/slider/id_02/normal/00000130.wav,"[ 0.00289536  0.00379944  0.00294876 ... -0.00021744  0.00104523
  0.00187683]"
0db,slider,id_02,normal,00000131.wav,E:\0db/slider/id_02/normal/00000131.wav,"[-0.00069427 -0.00212479 -0.00315475 ...  0.00643921  0.00505066
  0.00353622]"
0db,slider,id_02,normal,00000132.wav,E:\0db/slider/id_02/normal/00000132.wav,"[ 0.00877762  0.00918961  0.00888062 ... -0.00457001 -0.00377274
 -0.00328064]"
0db,slider,id_02,normal,00000133.wav,E:\0db/slider/id_02/normal/00000133.wav,"[ 0.00737     0.0099411   0.00977707 ... -0.00521851 -0.00438309
 -0.00463867]"
0db,slider,id_02,normal,00000134.wav,E:\0db/slider/id_02/normal/00000134.wav,"[-0.00881195 -0.00733566 -0.00543594 ...  0.0032959   0.00381851
  0.00337601]"
0db,slider,id_02,normal,00000135.wav,E:\0db/slider/id_02/normal/00000135.wav,"[-0.00140381 -0.00140762 -0.00034714 ...  0.00030136 -0.00089264
 -0.00160217]"
0db,slider,id_02,normal,00000136.wav,E:\0db/slider/id_02/normal/00000136.wav,"[ 0.01007462  0.01033401  0.00986862 ... -0.00650024 -0.00766373
 -0.00771713]"
0db,slider,id_02,normal,00000137.wav,E:\0db/slider/id_02/normal/00000137.wav,"[ 8.0108643e-05  1.1024475e-03 -4.8828125e-04 ... -7.2746277e-03
 -7.9269409e-03 -7.7819824e-03]"
0db,slider,id_02,normal,00000138.wav,E:\0db/slider/id_02/normal/00000138.wav,"[ 0.00944519  0.01026154  0.01008224 ... -0.00672913 -0.00608063
 -0.00627899]"
0db,slider,id_02,normal,00000139.wav,E:\0db/slider/id_02/normal/00000139.wav,"[-0.00402451 -0.00413132 -0.00288391 ... -0.00447845 -0.00390244
 -0.00524902]"
0db,slider,id_02,normal,00000140.wav,E:\0db/slider/id_02/normal/00000140.wav,[0.00276566 0.00348663 0.00416946 ... 0.00102997 0.0020256  0.00152206]
0db,slider,id_02,normal,00000141.wav,E:\0db/slider/id_02/normal/00000141.wav,[0.01867676 0.01917267 0.01856232 ... 0.00765228 0.00627518 0.00624847]
0db,slider,id_02,normal,00000142.wav,E:\0db/slider/id_02/normal/00000142.wav,"[ 0.00977707  0.01008987  0.00958252 ... -0.00102615 -0.00170898
 -0.0030899 ]"
0db,slider,id_02,normal,00000143.wav,E:\0db/slider/id_02/normal/00000143.wav,[0.01830292 0.01649475 0.0151825  ... 0.00273132 0.00025177 0.00046539]
0db,slider,id_02,normal,00000144.wav,E:\0db/slider/id_02/normal/00000144.wav,"[ 0.00821304  0.00943375  0.00838852 ... -0.01348877 -0.01435852
 -0.01630402]"
0db,slider,id_02,normal,00000145.wav,E:\0db/slider/id_02/normal/00000145.wav,"[-0.01409531 -0.01539993 -0.01548386 ...  0.00852585  0.00889206
  0.00870132]"
0db,slider,id_02,normal,00000146.wav,E:\0db/slider/id_02/normal/00000146.wav,"[-0.00412369 -0.0034523  -0.00214386 ... -0.00150681 -0.00527191
 -0.00842667]"
0db,slider,id_02,normal,00000147.wav,E:\0db/slider/id_02/normal/00000147.wav,"[-0.01649475 -0.01499557 -0.01205444 ... -0.00817108 -0.00683975
 -0.0042305 ]"
0db,slider,id_02,normal,00000148.wav,E:\0db/slider/id_02/normal/00000148.wav,"[ 0.00288773  0.00209045  0.00255203 ... -0.00811005 -0.00594711
 -0.00485229]"
0db,slider,id_02,normal,00000149.wav,E:\0db/slider/id_02/normal/00000149.wav,[0.00338364 0.00375748 0.00503159 ... 0.00337601 0.00266647 0.0041275 ]
0db,slider,id_02,normal,00000150.wav,E:\0db/slider/id_02/normal/00000150.wav,[0.01055527 0.00889587 0.00835419 ... 0.0120163  0.01395798 0.0134964 ]
0db,slider,id_02,normal,00000151.wav,E:\0db/slider/id_02/normal/00000151.wav,"[ 0.00062561 -0.00255966 -0.0049057  ...  0.0065155   0.00819778
  0.00982285]"
0db,slider,id_02,normal,00000152.wav,E:\0db/slider/id_02/normal/00000152.wav,"[-0.00449753 -0.0053215  -0.00651932 ...  0.00381851  0.00237656
  0.00131226]"
0db,slider,id_02,normal,00000153.wav,E:\0db/slider/id_02/normal/00000153.wav,[0.00186157 0.00200272 0.00074387 ... 0.00061417 0.00147247 0.00065231]
0db,slider,id_02,normal,00000154.wav,E:\0db/slider/id_02/normal/00000154.wav,"[ 0.01392746  0.01483536  0.01394653 ... -0.00476456 -0.00521088
 -0.00476837]"
0db,slider,id_02,normal,00000155.wav,E:\0db/slider/id_02/normal/00000155.wav,"[ 0.00949478  0.00972366  0.00717163 ... -0.00019455 -0.00149918
 -0.00285339]"
0db,slider,id_02,normal,00000156.wav,E:\0db/slider/id_02/normal/00000156.wav,"[-0.00108719 -0.00357819 -0.0059433  ... -0.00365829 -0.00372696
 -0.00543594]"
0db,slider,id_02,normal,00000157.wav,E:\0db/slider/id_02/normal/00000157.wav,"[-0.00259399 -0.0028801  -0.00363922 ... -0.00318146 -0.00528717
 -0.00570679]"
0db,slider,id_02,normal,00000158.wav,E:\0db/slider/id_02/normal/00000158.wav,"[ 0.00131989  0.00428009  0.00707626 ... -0.00185394 -0.00352097
 -0.00591278]"
0db,slider,id_02,normal,00000159.wav,E:\0db/slider/id_02/normal/00000159.wav,"[-0.00456238 -0.00478363 -0.00432587 ...  0.01065826  0.00928116
  0.00722122]"
0db,slider,id_02,normal,00000160.wav,E:\0db/slider/id_02/normal/00000160.wav,"[ 0.01081467  0.01343155  0.01353073 ... -0.01029205 -0.01076508
 -0.01031113]"
0db,slider,id_02,normal,00000161.wav,E:\0db/slider/id_02/normal/00000161.wav,"[ 0.00028992 -0.0021553  -0.00511551 ... -0.00479507 -0.00304031
 -0.00455856]"
0db,slider,id_02,normal,00000162.wav,E:\0db/slider/id_02/normal/00000162.wav,"[ 0.00610733  0.00707245  0.00707626 ... -0.00278473 -0.00166702
 -0.00170517]"
0db,slider,id_02,normal,00000163.wav,E:\0db/slider/id_02/normal/00000163.wav,"[ 0.00716019  0.00761032  0.00647354 ... -0.00959778 -0.0108757
 -0.01186752]"
0db,slider,id_02,normal,00000164.wav,E:\0db/slider/id_02/normal/00000164.wav,"[-0.012146   -0.01430511 -0.01470566 ... -0.00849152 -0.00944519
 -0.00982285]"
0db,slider,id_02,normal,00000165.wav,E:\0db/slider/id_02/normal/00000165.wav,"[ 0.00792694  0.00654221  0.00411224 ... -0.0022583  -0.00052643
  0.0014267 ]"
0db,slider,id_02,normal,00000166.wav,E:\0db/slider/id_02/normal/00000166.wav,"[-0.00402069 -0.0014801   0.00273132 ...  0.00444412  0.00389862
  0.00324249]"
0db,slider,id_02,normal,00000167.wav,E:\0db/slider/id_02/normal/00000167.wav,"[-0.0022583  -0.00405884 -0.00549316 ...  0.00856018  0.00777817
  0.00489807]"
0db,slider,id_02,normal,00000168.wav,E:\0db/slider/id_02/normal/00000168.wav,"[-0.00938034 -0.00935745 -0.0095253  ...  0.00625992  0.00498962
  0.00344467]"
0db,slider,id_02,normal,00000169.wav,E:\0db/slider/id_02/normal/00000169.wav,"[-0.00121689 -0.00026703 -0.00053406 ...  0.01361847  0.0146904
  0.01595306]"
0db,slider,id_02,normal,00000170.wav,E:\0db/slider/id_02/normal/00000170.wav,"[-0.00936508 -0.00735855 -0.00558853 ...  0.00243378  0.00286102
  0.00105286]"
0db,slider,id_02,normal,00000171.wav,E:\0db/slider/id_02/normal/00000171.wav,"[-0.00701904 -0.00623322 -0.00590897 ... -0.00152588 -0.0021019
 -0.00247955]"
0db,slider,id_02,normal,00000172.wav,E:\0db/slider/id_02/normal/00000172.wav,"[-0.00708008 -0.00614548 -0.0061264  ...  0.00068665  0.00011826
  0.00047684]"
0db,slider,id_02,normal,00000173.wav,E:\0db/slider/id_02/normal/00000173.wav,"[-0.00022888 -0.00102997 -0.00122452 ...  0.0037117   0.00168228
  0.00035477]"
0db,slider,id_02,normal,00000174.wav,E:\0db/slider/id_02/normal/00000174.wav,[0.00396729 0.0033226  0.00159836 ... 0.00240326 0.00292969 0.00539398]
0db,slider,id_02,normal,00000175.wav,E:\0db/slider/id_02/normal/00000175.wav,[0.00632477 0.00571442 0.00509262 ... 0.00100327 0.00353241 0.00413132]
0db,slider,id_02,normal,00000176.wav,E:\0db/slider/id_02/normal/00000176.wav,"[ 0.00946426  0.01042557  0.01200485 ... -0.00266647 -0.00149918
 -0.00049591]"
0db,slider,id_02,normal,00000177.wav,E:\0db/slider/id_02/normal/00000177.wav,"[-0.0140686  -0.01381302 -0.01325607 ...  0.00853348  0.00838852
  0.0102005 ]"
0db,slider,id_02,normal,00000178.wav,E:\0db/slider/id_02/normal/00000178.wav,"[-0.00756454 -0.00589752 -0.00468445 ...  0.00878906  0.01011658
  0.00971985]"
0db,slider,id_02,normal,00000179.wav,E:\0db/slider/id_02/normal/00000179.wav,"[-0.00357056 -0.00331879 -0.00496674 ...  0.00098419  0.00074768
  0.00158691]"
0db,slider,id_02,normal,00000180.wav,E:\0db/slider/id_02/normal/00000180.wav,[0.00021362 0.00099945 0.0021019  ... 0.00164795 0.00300598 0.00480652]
0db,slider,id_02,normal,00000181.wav,E:\0db/slider/id_02/normal/00000181.wav,[0.00035858 0.00059891 0.00259781 ... 0.00584793 0.00628662 0.00660706]
0db,slider,id_02,normal,00000182.wav,E:\0db/slider/id_02/normal/00000182.wav,"[-0.0077095  -0.00883102 -0.00881195 ... -0.01240158 -0.01148987
 -0.01018143]"
0db,slider,id_02,normal,00000183.wav,E:\0db/slider/id_02/normal/00000183.wav,"[-0.00072479  0.00175095  0.00230408 ...  0.00647354  0.00407028
  0.00275421]"
0db,slider,id_02,normal,00000184.wav,E:\0db/slider/id_02/normal/00000184.wav,"[-0.00396347 -0.0044136  -0.00502014 ... -0.00035477 -0.00072098
 -0.00114822]"
0db,slider,id_02,normal,00000185.wav,E:\0db/slider/id_02/normal/00000185.wav,"[ 0.00328827  0.00282669  0.00239182 ... -0.00569916 -0.00594711
 -0.00410461]"
0db,slider,id_02,normal,00000186.wav,E:\0db/slider/id_02/normal/00000186.wav,"[-0.00711441 -0.00784302 -0.00994492 ...  0.00734329  0.00449753
  0.00093842]"
0db,slider,id_02,normal,00000187.wav,E:\0db/slider/id_02/normal/00000187.wav,"[-0.00024796 -0.0006752  -0.00243759 ...  0.00606155  0.00564957
  0.00640869]"
0db,slider,id_02,normal,00000188.wav,E:\0db/slider/id_02/normal/00000188.wav,"[ 0.00046921  0.00056458  0.00060654 ... -0.00073242 -0.00063705
 -0.00186157]"
0db,slider,id_02,normal,00000189.wav,E:\0db/slider/id_02/normal/00000189.wav,[0.00952148 0.01011658 0.01259613 ... 0.00305557 0.00201035 0.00113678]
0db,slider,id_02,normal,00000190.wav,E:\0db/slider/id_02/normal/00000190.wav,"[ 0.01065826  0.01083755  0.01194763 ... -0.00902939 -0.01373672
 -0.01557922]"
0db,slider,id_02,normal,00000191.wav,E:\0db/slider/id_02/normal/00000191.wav,"[-0.00483704 -0.00448608 -0.00366974 ... -0.00352478 -0.00233459
 -0.00514984]"
0db,slider,id_02,normal,00000192.wav,E:\0db/slider/id_02/normal/00000192.wav,"[-0.01714706 -0.0174408  -0.01783752 ...  0.00941086  0.00841522
  0.00719452]"
0db,slider,id_02,normal,00000193.wav,E:\0db/slider/id_02/normal/00000193.wav,"[ 0.00408936  0.00342178  0.00240326 ... -0.01622391 -0.01626587
 -0.01570511]"
0db,slider,id_02,normal,00000194.wav,E:\0db/slider/id_02/normal/00000194.wav,[0.00079727 0.00030518 0.00160217 ... 0.0085144  0.00682449 0.00601959]
0db,slider,id_02,normal,00000195.wav,E:\0db/slider/id_02/normal/00000195.wav,"[-0.01061249 -0.01063538 -0.01100159 ...  0.00526428  0.00338364
  0.00359726]"
0db,slider,id_02,normal,00000196.wav,E:\0db/slider/id_02/normal/00000196.wav,"[-0.00226974 -0.00148773 -0.00082397 ... -0.00870514 -0.00849915
 -0.00725555]"
0db,slider,id_02,normal,00000197.wav,E:\0db/slider/id_02/normal/00000197.wav,[0.01742554 0.01543045 0.01457596 ... 0.00364685 0.00531769 0.00727844]
0db,slider,id_02,normal,00000198.wav,E:\0db/slider/id_02/normal/00000198.wav,"[-0.00421143 -0.00563812 -0.00554657 ...  0.00500107  0.00283432
  0.00239563]"
0db,slider,id_02,normal,00000199.wav,E:\0db/slider/id_02/normal/00000199.wav,"[-0.01665878 -0.01795197 -0.01810074 ... -0.00060272 -0.00226593
 -0.00324631]"
0db,slider,id_02,normal,00000200.wav,E:\0db/slider/id_02/normal/00000200.wav,"[-0.00389481 -0.00313187 -0.00094604 ... -0.00028992  0.0038147
  0.0012207 ]"
0db,slider,id_02,normal,00000201.wav,E:\0db/slider/id_02/normal/00000201.wav,"[ 0.00547409  0.00487137  0.00431442 ... -0.00239563 -0.00189972
  0.00096893]"
0db,slider,id_02,normal,00000202.wav,E:\0db/slider/id_02/normal/00000202.wav,"[-0.00692749 -0.00773239 -0.00674438 ...  0.00654984  0.00716019
  0.00722504]"
